title,context
차량 분실/도난 시 타인이 제네시스 카페이를 사용할 수 있나요?,"제네시스 카페이를 사용하기 위해서는 고객님이 선택하신 '결제 차량'에서 사전에 등록하신 '결제 비밀번호' 입력이 이루어져야 하기 때문에 타인이 제네시스 카페이를 사용할 수 없습니다. (또한, 차량에서 타인이 결제 비밀번호를 3회 이상 오입력 시 해당 카드사의 모든 카드가 삭제됩니다.)추가적으로 차량 분실/도난으로 타인의 제네시스 카페이 부정 사용을 방지하기 위해 아래와 같은 조치를 취하실 수 있습니다.아래의 방법 중 하나로 결제 차량을 해제하여 해당 차량에서 제네시스 카페이를 이용하지 못하도록 할 수 있습니다.1. MY GENESIS APP → 메뉴 → 제네시스 카페이 → 차량관리 메뉴에서 분실/도난된 차량을 결제 차량에서 선택 해제2. 제네시스 고객센터(080-700-6000) 연락 후 차량 외부 해제 요청"
결제 비밀번호를 3회 이상 틀리면 어떻게 되나요?,"결제 비밀번호를 연속 3회 이상 잘못 입력하시면, 보안을 위해 고객님께서 제네시스 카페이에 등록하신 해당 카드사의 모든 카드가 삭제됩니다."
차량번호를 변경해도 서비스를 계속 사용할 수 있나요?,"차량번호를 변경하신 경우, 제네시스 카페이에서 아래와 같이 차량번호 변경 후 이용해주세요.[차량번호 변경 방법]1. MY GENESIS APP → 메뉴 → 제네시스 카페이 → 차량관리 선택2. 차량번호를 변경할 차량 선택3. '자동차등록번호' 오른쪽에 연필 아이콘을 선택하여 차량번호 변경 진행"
서비스 요금은 어떻게 되나요?,"제네시스 카페이는 무료 서비스입니다. 그러나 제네시스 카페이를 가입하시려면 제네시스 커넥티드 서비스에 먼저 가입하셔야 하는데, 해당 서비스는 고객님의 차량 상태와 가입하신 요금제에 따라 유료일 수 있습니다."
"제네시스 카페이에 카드 등록 시, 카드 연회비가 추가로 발생하나요?",제네시스 카페이에 카드를 등록하시더라도 추가 카드 연회비는 발생하지 않습니다.
서비스 탈퇴는 어떻게 할 수 있나요?,제네시스 카페이 → 더보기 → 설정 메뉴에서 탈퇴하실 수 있습니다. 서비스 해지 시 결제 이력과 등록하신 모든 정보가 삭제됩니다.
제네시스 카페이 가입은 어떻게 할 수 있나요? 방법을 알고 싶습니다.,"MY GENESIS APP에서 제네시스 카페이 가입 후 이용하실 수 있습니다. [제네시스 카페이 가입 방법]1. MY GENESIS APP 실행2. 로그인3. 제네시스 커넥티드 서비스 가입4. 제네시스 카페이 가입※ 차량을 구매하지 않으셨더라도, 제네시스 커넥티드 서비스에서 차량 소유자(정회원)에게 차량을 공유 받으시면 제네시스 카페이를 사용하실 수 있습니다."
왜 제네시스 커넥티드 서비스에 꼭 가입해야 제네시스 카페이에 가입할 수 있나요?,"제네시스 카페이를 이용하기 위해서는 차량에 통신망이 개통되어 있어야 합니다. 제네시스 커넥티드 서비스에 가입된 차량이 없을 경우, 제네시스 카페이를 사용할 수 있는 개통된 차량이 없기 때문에 가입하실 수 없습니다."
결제 카드 등록은 어떻게 할 수 있나요?,MY GENESIS APP → 메뉴 → 제네시스 카페이에서 제휴 신용/체크 카드를 최대 5장까지 등록하실 수 있습니다.※ 본인 명의의 카드만 등록할 수 있습니다.
법인카드도 등록할 수 있나요?,기명식 법인카드만 등록하실 수 있습니다. 카드사별 등록 가능한 카드 유형은 홈페이지의 제네시스 카페이 메뉴 하단 자료실에서 자세한 내용을 확인하실 수 있습니다.
카드는 최대 몇 개까지 등록할 수 있나요?,최대 5개까지 등록 가능합니다.
타인 명의 신용/체크 카드도 등록할 수 있나요?,본인 명의 신용/체크 카드만 등록 가능합니다. 타인 명의의 카드는 등록할 수 없습니다.
제네시스 카페이를 이용할 차량은 어떻게 등록하나요?,"제네시스 커넥티드 서비스 가입 후 제네시스 카페이에서 결제차량으로 선택해주세요. 결제 차량으로 선택한 차량에서만 제네시스 카페이 결제가 가능합니다.[결제 차량 선택 방법]1. MY GENESIS APP → 메뉴 → 제네시스 카페이 → 차량관리 → '결제차량 선택' 버튼 선택2. 차량 등록정보 입력※ 결제 차량으로 선택된 차량이 있을 경우, 기존 선택된 차량은 선택 해지됩니다.※ 결제 차량은 최대 1대만 선택하실 수 있습니다."
차량 매각/양도 시에도 서비스를 계속 이용할 수 있나요?,"제네시스 카페이는 차량 내비게이션을 통해 결제할 수 있는 간편결제 서비스입니다. 때문에 차량을 매각/양도하신 경우, 해당 차량으로 서비스를 이용하실 수 없습니다. 매각/양도 시 제네시스 커넥티드 서비스에서 해당 차량을 해지하십시오."
[스마트워치] 스마트폰의 Android Wear앱에서 LG Watch Style 연결 시도시 “연결 시도 중…”이라는 문구가 나오며 연결이 되지 않습니다.,① 장소 이동 : 주변 전파 환경이 원활하지 않은 경우 장소를 옮겨 보세요.② 스마트워치 재시작 : 설정 ▶ 시스템 ▶ 아래로 스크롤 하시고 ‘다시 시작’을 선택해 보세요.③ 스마트워치 초기화 : 설정 ▶ 시스템 ▶ ‘연결 해제 및 시계 초기화’ 선택 ▶ 완료 ▶ 스마트폰과 스마트워치 사이의 연결 설정을 다시 진행해 주세요.
[단말기] 단말기 전화번호는 어디서 확인하나요?,내비게이션 홈화면에서 [전체 메뉴] 선택 ▶ [Connected Services] 선택 ▶ [커넥티드 설정] 선택 ▶ [모뎀 정보] 선택 후 ‘전화번호’에서 확인하실 수 있습니다.※ 차종에 따라 접속 경로가 다를 수 있습니다. 자세한 사항은 차량의 매뉴얼을 참고하시기 바랍니다.
[스마트워치] ‘커넥티드 서비스 스마트폰 앱과의 연결이 해제되었습니다’라는 문구가 나오며 스마트워치 어플리케이션이 실행되지 않습니다.,① 스마트워치 어플리케이션 재실행 : 제네시스 커넥티드 서비스 스마트폰 어플리케이션을 다시 실행해 주세요.② 스마트워치 어플리케이션을 재실행해도 해결되지 않는 경우 : 스마트폰에서 Android Wear 어플리케이션을 실행하여 연결상태를 체크해 주세요.※ ‘연결 시도 중…’이라는 문구가 나오는 경우- 장소 이동 : 주변 전파 환경이 원활치 않은 경우 장소를 옮겨 보세요.- 스마트워치 재시작 : 설정 ▶ 시스템 ▶ 아래로 스크롤 하시고 ‘다시 시작’을 선택해 보세요.- 스마트워치 초기화 : 설정 ▶ 시스템 ▶ ‘연결 해제 및 시계 초기화’ 선택 ▶ 완료 ▶ 스마트폰과 스마트워치 사이의 연결 설정을 다시 진행해 주세요.
"[안전보안] 자동차전용도로(올림픽도로, 강변북로 등)에서 휘발유가 떨어진 경우에도 긴급 주유 서비스가 제공되나요?","고속도로 및 자동차 전용도로에서 배터리충전, 타이어교체, 긴급주유, 문잠김해제 서비스 등을 요청하신 경우에는 안전을 위해 현장 조치가 아닌 긴급 견인 서비스가 제공 됩니다."
[안전보안] 긴급 견인 출동 요원이 견인을 하면서 특수 장비가 필요한 경우 추가 비용이 드나요?,"도로를 이탈하거나 장애물 등으로 인해 자력 주행이 불가능하여 구난을 필요로 할 경우 긴급구난 서비스가 제공됩니다. 그러나 이 경우 별도의 구난장비 없이 견인차(렉카)로 구난이 가능한 경우에 한하며, 별도의 구난장비가 필요하거나 작업 난이도에 따라 추가비용을 지급하여야 합니다. 또한 구난작업 30분 초과시(현장도착에서 완료까지의 시간) 별도의 비용을 부담 하여야 합니다."
"[안전보안] 도난 추적 서비스 요청을 했는데, 추적이 불가능한 경우가 있나요?",도난 추적 서비스는 차량의 전류 공급 안정성을 위해 시동이 꺼진 후 96시간 까지만 제공이 가능합니다. 따라서 시동이 꺼진 후 96시간 이상 경과하여 도난 차량의 재시동이 되지 않은 경우에는 차량의 위치추적이 불가능할 수 있습니다. 또한 배터리방전 및 통신이 어려운 음영지역 차량이 위치한 경우 추적이 어려울 수 있습니다.
[원격제어] 제네시스 커넥티드 서비스 어플리케이션 인증 비밀번호 변경은 어떻게 하나요?,제네시스 고객센터 또는 제네시스 홈페이지의 ‘비밀번호 변경’을 통해 변경이 가능합니다.※ 제네시스 고객센터- 전화 : 080-700-6000- 업무시간 : 평일 08:30 ~ 18:00 (토/일요일 및 공휴일 휴무)
[원격제어] 원격 공조 제어 서비스 이용 시 시동만 켤 수는 없나요?,원격시동/공조 기능은 공조를 미리 제어 하기 위해 시동이 함께 필요한 서비스이므로 분리해서 사용이 불가능합니다.
제네시스 커넥티드 서비스 유료 요금제가 어떻게 되나요?,제네시스 커넥티드 서비스 자세한 요금제 안내는 아래 페이지를 참고해주세요.제네시스 커넥티드 서비스 요금제 안내 바로가기
제네시스 커넥티드 서비스 보증기간이 어떻게 되나요?,제네시스 커넥티드 서비스 단말기의 보증기간은 구입하신 차량의 일반부품 보증기간에 따릅니다.
제네시스 커넥티드 서비스 이용 시 오류가 발생합니다.,"제네시스 고객센터로 문의 주시면 신속하게 지원해 드리겠습니다.※ 제네시스 고객센터- 전화 : 080-700-6000- 서비스 가입/해지/변경 등 (긴급출동, 안전 보안 서비스는 365일 24시간 제공)- 업무시간 : 평일 08:30 ~ 18:00 (주말/공휴일 휴무)"
원격 공조 제어 서비스를 사용했는데 계속 비상등이 켜져 깜박입니다.,원격 공조 제어 서비스 이용 시 비상등이 함께 켜지는 것은 정상적인 현상입니다.스마트키로 차량의 문을 여닫으실 때 비상등이 깜빡이는 것과 동일합니다.또한 도로 안전상의 이유로 시동이 켜져 있다는 것을 외부에서도 확인할 수 있도록 시동과 비상등이 함께 작동됩니다.
GPS 수신이 안됩니다.,"시동을 켠 후 수 분 동안 GPS가 인식되는 시간이 필요합니다. 혹은 GPS위성에서 발송하는 전파의 특성상 고가 밑, 지하차도, 도심 건물 밀집지역 등 GPS 수신 안테나가 가려지는 경우 수신 불량 상태가 발생 할 수 있습니다. 이 경우 장애물이 없는 위치로 차량을 이동하시면 GPS 수신 기능이 정상적으로 작동하게 됩니다. 만약 개방된 지역에서도 위성수신 상태가 불량하면 A/S를 통해 GPS 수신 장치의 정비를 받으시기 바랍니다."
주행 중에 시스템 조작이 안됩니다.,"고객님의 안전한 운행을 위해 주행 중에는 단말기 조작을 제한하고 있으며, 기어가 P단일 경우만 조작이 가능합니다. 시스템 조작을 통해 서비스를 이용하시려면 차량을 잠시 정차해 주세요. 단, 조작이 간단한 일부 서비스는 주행 중에도 사용이 가능합니다."
서비스 이용 중 가입 정보 변경이 필요할 때는 어떻게 하나요?,제네시스 커넥티드 서비스 센터를 통해 가입 정보를 변경하실 수 있습니다.※ 제네시스 커넥티드 서비스 고객센터- 전화 : 1899-5100- 업무시간 : 평일 09:00 ~ 18:00 (토/일요일 및 공휴일 휴무)
리스차량으로 제네시스 커넥티드 서비스를 이용하다가 차량을 반납할 때는 어떻게 해야하나요?,리스차량을 반납하실 때에는 이용하시던 제네시스 커넥티드 서비스를 반드시 해지하셔야 합니다. 차량을 반납하시면서 서비스를 해지하지 않으시면 계속 요금이 부과됩니다.
제네시스 커넥티드 서비스를 이용하다가 차량을 매각하거나 타인에게 양도한 경우에는 어떻게 해야 하나요?,차량을 매각하거나 타인에게 양도하신 경우에는 이용하시던 제네시스 커넥티드 서비스를 반드시 해지하셔야 합니다. 차량을 매각하시면서 서비스를 해지하지 않으시면 계속 요금이 부과됩니다.
제네시스 커넥티드 서비스를 해지하고 싶습니다.,"제네시스 커넥티드 서비스 해지는 아래 모바일 페이지 또는 제네시스 고객센터에서 가능합니다.해지 모바일 페이지 바로가기※ 제네시스 고객센터- 전화 : 080-700-6000- 서비스 가입/해지/변경 등 (긴급출동, 안전 보안 서비스는 365일 24시간 제공)- 업무시간 : 평일 08:30 ~ 18:00 (주말/공휴일 휴무)"
제네시스 커넥티드 서비스는 어떻게 가입하나요?,제네시스 커넥티드 서비스는 제네시스 커넥티드 서비스 앱 또는 내비게이션(내비게이션 가입은 출고 후 1년 이내 최초 개통 시)으로 가입하실 수 있습니다. 자세한 가입 안내는 아래 페이지를 참고해주세요.제네시스 커넥티드 서비스 가입 안내 바로가기
[스마트워치] 스마트폰과 스마트워치가 연결 되었는데 스마트워치 메뉴에 제네시스 커넥티드 서비스 어플리케이션이 보이지 않습니다.,스마트워치에서 어플리케이션을 다운로드 하셔야 합니다.스마트워치 ▶ Play스토어 ▶ 아래로 스크롤 하시고 ‘휴대전화의 앱’ 중에서 ‘커넥티드 서비스’를 다운로드 해주세요.
중고차를 구입했는데 제네시스 커넥티드 서비스에 가입할 수 있나요?,"중고차 구매 후 제네시스 커넥티드 서비스 가입 시 유료로 이용 또는 무료 기간 승계가 가능하신 경우 무료 기간이 제공됩니다. 제네시스 커넥티드 서비스 요금제에 따라 무료 기간 승계 가능여부가 다르므로, 자세한 차종별 요금제안내는 아래 페이지를 참고해주세요.제네시스 커넥티드 서비스 차종별 요금제 안내 바로가기중고차 구매 시 제네시스 커넥티드 서비스 앱으로 가입하실 수 있습니다. 자세한 가입 안내는 아래 페이지를 참고해주세요.제네시스 커넥티드 서비스 가입 안내 바로가기"
차량 계약자와 실 사용자가 다를 경우 실 사용자 명의로 제네시스 커넥티드 서비스를 가입할 수 있나요?,본인 명의 차량이 아닌 경우 제네시스 커넥티드 서비스 앱으로 가입하실 수 있습니다. 차량 계약자가 아닌 실 사용자 명의로 제네시스 커넥티드 서비스 가입을 희망하실 경우 실 사용자 명의로 제네시스 커넥티드 서비스 앱에 로그인하여 가입 진행해주세요. 자세한 가입 안내는 아래 페이지를 참고해주세요.제네시스 커넥티드 서비스 가입 안내 바로가기
법인/리스/렌트 차량도 제네시스 커넥티드 서비스를 가입할 수 있나요?,제네시스 커넥티드 서비스는 제네시스 커넥티드 서비스 앱 또는 내비게이션(내비게이션 가입은 출고 후 1년 이내 최초 개통 시)으로 가입하실 수 있습니다. 자세한 가입 안내는 아래 페이지를 참고해주세요.제네시스 커넥티드 서비스 가입 안내 바로가기
가입자 정보는 어떻게 변경하나요?,"제네시스 고객센터를 통해 가입 정보를 변경하실 수 있습니다.※ 제네시스 고객센터- 전화 : 080-700-6000- 서비스 가입/해지/변경 등 (긴급출동, 안전 보안 서비스는 365일 24시간 제공)- 업무시간 : 평일 08:30 ~ 18:00 (주말/공휴일 휴무)"
제네시스 커넥티드 서비스를 가입하면 어떤 서비스가 제공되나요?,"제네시스 커넥티드 서비스를 가입하시면 차량 원격제어, 안전보안, 차량관리, 길 안내, 뮤직 스트리밍 서비스를 제공받으실 수 있습니다. 제네시스 커넥티드 서비스 자세한 서비스 안내는 아래 페이지를 참고해주세요.제네시스 커넥티드 서비스 안내 바로가기"
[안전보안] SOS 서비스로 긴급출동을 요청했을 경우 제공 받을 수 있는 서비스는 어떤 것이 있나요?,"문잠김 해제, 긴급 주유(휘발유 3L, 경유 3L 이내), 예비타이어 교체, 배터리 충전, 견인, 구난 서비스를 제공 받으실 수 있습니다. 단, 일부 서비스는 고객이 요금을 추가로 부담하셔야 합니다. 견인의 경우 10km 까지는 무료로 제공되나 초과시 1km당 2,000원의 요금이 부과됩니다. 구난의 경우, 출동한 견인차로 30분이내의 거리면 무상이며, 30분 초과시는 별도의 요금이 부과 됩니다. 또한 별도의 구난차량이 필요하거나 작업 난이도에 따라 별도의 요금이 부과되며, 발생한 별도 요금은 출동한 업체에 직접 지급하시면 됩니다."
[안전보안] 도난 경보 알림 서비스는 어떻게 이용하나요?,"도난 경보 알림 서비스는 차량의 도난 경보가 작동하게 되면 제네시스 고객센터로 신호가 자동으로 접수되어, 고객 휴대폰으로 긴급상황임을 알리는 문자 메시지를 전송해 드리는 서비스입니다. 단, 시동을 끈 후 48시간이 경과되면 도난 경보 알림 서비스가 제공되지 않습니다. 차량을 도난 당했을 경우에는 제네시스 고객센터로 도난 추적 서비스를 요청하시면 됩니다.※ 제네시스 고객센터- 전화 : 080-700-6000- 서비스 가입/해지/변경 등 (긴급출동, 안전 보안 서비스는 365일 24시간 제공)- 업무시간 : 평일 08:30 ~ 18:00 (주말/공휴일 휴무)"
[안전보안] 도난 추적 서비스 요청은 어떻게 해야 하나요?,"도난추적 서비스는 제네시스 고객센터에 요청하시면 됩니다. 단, 위치 정보 제공을 위해서는 반드시 경찰관서에 도난 신고를 하셔야만 합니다. 사전에 도난 신고가 접수되지 않은 경우에는 고객과 경찰서, 제네시스 고객센터 3자간 통화를 통해 고객님이 직접 도난 신고를 하실 수 있도록 도와 드립니다.※ 제네시스 고객센터- 전화 : 080-700-6000- 서비스 가입/해지/변경 등 (긴급출동, 안전 보안 서비스는 365일 24시간 제공)- 업무시간 : 평일 08:30 ~ 18:00 (주말/공휴일 휴무)"
차량진단 서비스는 어떻게 이용하나요?,"차량진단 서비스는 차량의 계기판에 엔진/미션, ABS/EPS 관련 경고등이 점등된 경우 [차량진단] 버튼을 선택하시면 됩니다. 차량진단 관리 서비스 이용시 제네시스 커넥티드 서비스 고객센터 상담원과 연결되어 상담원을 통해 진단 결과를 안내 받고 견인 및 정비소 안내 등 후속 조치를 지원 받으실 수 있습니다."
월간 리포트가 무엇인가요?,"고객님의 차량 상태를 정기적으로 점검하고 이에 대한 결과를 매월 정기적인 날짜에 제네시스 커넥티드 서비스 앱 또는 이메일로 안내해드리는 서비스입니다. 수집된 차량 상태와 운전 패턴을 분석하여 차량의 최신 상태를 확인하고, 정기 점검시 고장정보가 발견된 경우 해당 고장 내용과 조치 방안을 안내해 드립니다. 월간리포트 이메일은 제네시스 홈페이지 마이페이지 또는 제네시스 고객센터에서 등록하실 수 있습니다.※ 제네시스 고객센터- 전화 : 080-700-6000- 서비스 가입/해지/변경 등 (긴급출동, 안전 보안 서비스는 365일 24시간 제공)- 업무시간 : 평일 08:30 ~ 18:00 (주말/공휴일 휴무)"
에어백 전개 자동통보 서비스는 어떻게 이용하나요?,"에어백 전개 자동통보 서비스는 고객님 차량의 에어백이 전개되면 제네시스 커넥티드 서비스 고객센터로 사고가 자동 접수되어 상담원이 고객님의 차량으로 사고 상황을 알아보기 위해 전화 드립니다. 고객님은 침착하게 사고 상황만 말씀해 주시면 119 및 보험사 등에 출동요청을 해 드리며, 만약 차량 탑승자의 부상 정도가 심해 사고 상황을 설명할 수 없는 경우에는 자동으로 긴급 출동을 요청하게 됩니다."
[앱] 제네시스 커넥티드 서비스 앱은 어떻게 사용하나요?,제네시스 커넥티드 서비스 앱 설치 및 로그인 등 자세한 이용 안내는 아래 페이지를 참고해주세요.제네시스 커넥티드 서비스 앱 이용 안내 바로가기
[앱] 제네시스 커넥티드 서비스 앱에 여러 대의 차량을 등록할 수 있나요?,제네시스 커넥티드 서비스 앱 차량 등록 안내는 아래 페이지를 참고해주세요.제네시스 커넥티드 서비스 앱 차량 등록 안내 바로가기
[앱] 다른 사람에게 제네시스 커넥티드 서비스 가입 차량을 공유할 수 있나요?,제네시스 커넥티드 서비스 앱에서 제네시스 커넥티드 서비스 가입 차량 공유가 가능합니다. 자세한 공유 안내는 아래 페이지를 참고해주세요.제네시스 커넥티드 서비스 앱 차량 공유 안내 바로가기
사용 중인 제네시스 커넥티드 서비스 요금제가 궁금합니다.,제네시스 커넥티드 서비스  자세한 차종별 요금제 안내는 아래 페이지를 참고해주세요.제네시스 커넥티드 서비스 차종별 요금제 안내 바로가기제네시스 커넥티드 서비스 요금제 안내 바로가기
요금제 납부 방식을 변경하고 싶습니다.,"제네시스 커넥티드 서비스 요금제 납부 방법 조회 및 변경은 아래 모바일 페이지 또는 제네시스 고객센터에서 가능합니다. ※ 법인/리스/렌트 차량은 제네시스 고객센터에서 처리 가능요금제 납부 방법 조회 및 변경 모바일 페이지 바로가기※ 제네시스 고객센터- 전화 : 080-700-6000- 서비스 가입/해지/변경 등 (긴급출동, 안전 보안 서비스는 365일 24시간 제공)- 업무시간 : 평일 08:30 ~ 18:00 (주말/공휴일 휴무)"
요금 미납을 했을 경우 가산금은 몇%인가요?,요금 미납 시 가산금은 당월 청구금액의 2%입니다.
제네시스 커넥티드 서비스 가입 차량을 매각하면 자동으로 해지되나요?,"제네시스 커넥티드 서비스 가입 차량을 매각하신 경우 반드시 제네시스 커넥티드 서비스 서비스를 해지하셔야 합니다. 제네시스 커넥티드 서비스를 해지하지 않으시면 계속 서비스 이용요금이 부과됩니다. 제네시스 커넥티드 서비스 해지는 아래 모바일 페이지 또는 제네시스 고객센터에서 가능합니다.해지 모바일 페이지 바로가기※ 제네시스 고객센터- 전화 : 080-700-6000- 서비스 가입/해지/변경 등 (긴급출동, 안전 보안 서비스는 365일 24시간 제공)- 업무시간 : 평일 08:30 ~ 18:00 (주말/공휴일 휴무)"
[디지털 키 2] 디지털 키 2 는 어떻게 등록하나요?,"‘제네시스 커넥티드 서비스’ 앱에서 [차량 디지털 키] 메뉴에 들어가셔서 디지털 키를 등록할 수 있습니다.차량 내비게이션에서 최종 등록이 필요하며, 자세한 내용은 아래 페이지를 참고해주세요.디지털 키 등록방법 자세히 보기 >"
[디지털 키 2] 디지털 키 2 는 어떻게 공유하나요?,‘제네시스 커넥티드 서비스’ 앱에서 [차량 디지털 키] > [디지털 키 관리] 메뉴에 들어가셔서 디지털 키를 공유할 수 있습니다.스마트폰 제조사에 따라 애플 Wallet / 삼성 Pass 실행하여 제조사 앱에서도 디지털 키를 공유할 수 있습니다.자세한 내용은 아래 페이지를 참고해주세요.디지털 키 공유방법 자세히 보기 >
[디지털 키 2] 친구나 가족이 디지털 키를 공유 받아 사용하기 위해서 무엇이 필요한가요?,디지털 키를 공유 받는 사람은 서비스가 지원되는 스마트폰을 가지고 있어야 합니다.지원 대상 스마트폰 기종은 아래 페이지를 참고해주세요.지원 스마트폰 기종 자세히 보기 >
[디지털 키 2] 사용자는 여러 개의 스마트폰에 디지털 키를 저장할 수 있나요?,"디지털 키는 스마트폰 1대에 저장 가능합니다. (아이폰의 경우 애플 워치에 추가 1대 저장 가능)나의 다른 스마트폰에도 디지털 키를 저장하고 싶다면, 디지털 키 공유하기를 통해 사용 가능합니다.단, 공유하려는 스마트폰과 공유 받는 스마트폰이 동일한 애플 Wallet 계정 / 또는 삼성 Pass 계정으로 로그인 되어 있다면 공유가 불가합니다."
[디지털 키 2] 주행 중에도 스마트폰을 무선 충전 패드에 올려두어야 하나요?,"디지털 키로 차량의 시동을 켜실 수 있으며, 정상적으로 차량 시동이 켜진 후에는 스마트폰을 충전 패드에 꼭 올려 두실 필요는 없습니다."
[디지털 키 2] 차량을 판매하면 스마트폰에 등록된 디지털 키는 어떻게 되나요?,차량을 판매하실 때 제네시스 커넥티드 서비스를 해지하시면 모든 디지털 키가 자동으로 삭제됩니다.
[디지털 키 2] 통신이 잘 되지 않는 곳에서도 디지털 키를 사용할 수 있나요?,"디지털 키가 제대로 등록된 상태라면, 통신이 잘 되지 않는 곳에서도 사용 가능합니다."
[디지털 키 2] 스마트폰 배터리가 부족한 상태에서 디지털 키를 사용할 수 있나요?,"스마트폰 배터리가 부족한 상태에서 NFC로 제어가 가능하지만, 지원되는 스마트폰 기종에 따라 차이가 있을 수 있습니다."
[디지털 키 2] NFC 카드 키를 지갑에 넣고 사용할 수 있나요?,"금속 물질이 없는 얇은 카드형 지갑에 NFC 카드 키만 있다면 사용할 수 있습니다.다만, 두꺼운 지갑은 도어핸들과 NFC 카드 간 이격 거리가 생길 수 있어 작동하지 않을 수 있습니다.또한 지갑 속에 다른 NFC 통신이 가능한 카드 (예: 신용카드 등) 가 있을 경우 작동하지 않을 수 있습니다."
[디지털 키 2] NFC 카드 키를 스마트폰 케이스에 넣어서 사용할 수 있나요?,일부 스마트폰의 경우 스마트폰과 NFC 카드 키가 접촉해 있으면 통신 간섭으로 인하여 동작하지 않을 수 있습니다.스마트폰과 분리하여 사용하시기 바랍니다.
[디지털 키 2] 차량 도어 잠금 및 해제를 위해서 스마트폰을 차량 도어 손잡이에 얼마나 가까이 가져가야 하나요?,"도어와 스마트폰 사이 거리가 약 2cm 내인 경우 도어 잠금 및 해제가 가능합니다.다만 스마트폰 기종에 따라 안테나 위치가 상이할 수 있으므로, 작동하지 않을 경우 스마트폰을 조금 더 가까이 대 주세요."
[디지털 키 2] 디지털 키 2는 특정 스마트폰에서만 사용 가능한가요?,"네, 지원 대상 스마트폰 기종은 아래 페이지를 참고해 주세요.지원 스마트폰 기종 자세히 보기 >"
빌트인 캠 녹화 영상이 없습니다. 어떻게 해야 하나요?,"① 녹화 설정 여부를 확인해 주세요. - 주행 중 상시 / 이벤트, 주차 중 상시 / 이벤트 모두 체크되어 있는지 확인해 주세요.② 프로필별 설정 여부를 확인해 주세요. - 운전자 1, 2, 게스트 모두 빌트인 캠 녹화 설정이 되어 있어야 운전자가 변경되어도 녹화가 유지됩니다. ※ 인포테인먼트 시스템에서 프로필 삭제 및 설정을 초기화할 경우, 빌트인 캠 설정도 초기화되어 다시 설정이 필요합니다.③ (주차 중 녹화가 안되는 경우) 주차 중 녹화 시간 설정값을 확인해 주세요. - 주차 중 녹화 시간은 최대 10시간 or 12시간 설정이 가능합니다. (차종별 상이)④ (주차 중 녹화가 안되는 경우) 보조배터리 충전량을 확인해 주세요.  - 보조배터리 충전량이 충분치 않은 경우, 설정한 주차 중 녹화 시간이 도달하기 전 녹화가 종료될 수 있습니다. ※ 보조배터리 연동한 녹화 가능 시간 확인 방법 : 인포테인먼트 시스템의 빌트인 캠 화면에서 '빌트인 캠 설정>녹화>주차 중 녹화 시간'을 선택하면 오른쪽 설명 문구에 현재 배터리로 녹화 가능한 시간을 확인할 수 있습니다. ※ 보조배터리 완충까지는 약 1시간 30분 이상 충분한 주행이 필요합니다. (차종별 상이)      ⑤ 이벤트 감지 민감도 설정값을 확인해 주세요. - 출고 시 민감도는 보통(3단계)으로 설정되어 있습니다. 필요시 민감도를 높여주세요"
업데이트할 때 에러가 발생합니다. 어떻게 해야 하나요?,"① 다운로드한 파일을 확인해 주세요.      - 다운로드 시 파일명은 변경하지 말아주세요.     - 다운로드 시 파일 열기 또는 압축 해제 하지 마시고, 그대로 USB 메모리에 저장해 주세요.     - 차종을 맞게 선택하셨는지 다시 한번 확인해 주세요. (동일 차종 내 동력 계통별, 연식별 파일 상이)    ② USB 연결 단자를 확인해 주세요.      - 빌트인 캠 전용 단자는 멀티미디어 USB 단자와 다르게 글로브 박스 또는 콘솔 박스 내부에 위치해 있습니다. (차종별 상이)"
스마트폰 USB 케이블 연결이 잘 안됩니다. 어떻게 해야 하나요?,"① 빌트인 캠 SW 버전을 확인하시고 최신 SW로 업그레이드해 주세요.   - 최신 SW 버전이 아닌 경우, 스마트폰 연결 시 오류가 발생할 수 있습니다.  ※ 최신 SW 여부 확인 방법 : 인포테인먼트 시스템의 빌트인 캠 화면에서 '빌트인 캠 설정>빌트인 캠 소프트웨어 정보'를 선택하면 차량에 설치된 SW 정보를 확인할 수 있습니다. 최신 SW 버전 정보는 빌트인 캠 업데이트 홈페이지 공지사항을 확인하십시오. ② USB 케이블을 확인해 주세요.   - 데이터 통신이 가능한 USB 케이블 사용이 필요하며(충전용 케이블 사용 불가) 노후된 케이블 사용 시 연결이 되지 않을 수 있습니다."
