title,context
자동차 키를 분실한 경우 어떻게 해야 하나요?,"분실하신 키의 종류에 맞게 새로 구입하시어 사용하실 수 있습니다.    일반 열쇠인근 오토큐에 문의 후 키 세공을 해주시면 됩니다.    이모빌라이져이모빌라이져 키는 먼저 열쇠 전문점에서 이모빌라이져 키 세공 후 오토큐에  차량과 함께 방문하시어 핀코드 입력 후 사용 가능합니다. 차량 이동이 어려우신 경우 긴급출동을 통해 코드 입력이 가능합니다.    리모컨/스마트 키 리모컨/스마트 키는 기아 오토큐에 차량과 함께 방문하시면 키 구입 및  주파수 세팅 후 사용하실 수 있습니다.차종에 맞는 부품의 재고 여부를  유선으로 확인 후 내방해 주시기 바랍니다.  (스마트 키에 내장된 보조 키는 열쇠 전문점에서 세공하실 수 있습니다.)    * 분실하신 키로 인해 차량이나 차량 내 물품의 도난 염려가 있다면 키 세트 전체를 교환하시는  것이 좋습니다. 자세한 방법은 오토큐를 통해 안내 받으신 후 진행해 주시기 바랍니다.  * 기아에서는 차량 열쇠 전문업체와 제휴하여, 키 분실 시 긴급출동 서비스를 진행해  드립니다. 키 분실, 실내 문잠김, 트렁크 잠김, 핀코드 입력 등의 서비스 이용이 가능합니다. (긴급출동 서비스 접수 : 080-200-2000)"
니로EV 차량의 ‘스마트 회생제동 시스템’은 무엇인가요?,"회생제동 시스템이란 제동 시 바퀴의 구동력으로 모터를 통해 배터리를 충전하는 시스템으로, 내리막길을 탄력주행 하거나 제동하여 감속하는 경우 회생제동 기능을 통해 배터리를 충전합니다.EV차량의 연비향상 및 주행가능거리(DTE) 확보에 가장 필수적인 기능이라고 할 수 있습니다.탄력 주행 시 도로 경사 및 전방차량 주행 상황에 따라 자동으로 회생제동 단계를 제어해 줍니다.실도로 주행 중 운전자 브레이크 조작량을 감소시키고, 이로 인해 실도로 연비 개선효과를 체감 하실 수 있습니다."
안드로이드 오토 기능은 무엇인가요?,"스마트폰에서 사용되는 안드로이드 기반 서비스 일부를 자동차에서도 이용할 수 있도록 만든 서비스입니다.차량 USB단자에 안드로이드 스마트폰을 연결한 후 차량용 디스플레이에 프로젝션하여 사용할 수 있으며, 음성 명령을 통해 운전자들이 내비게이션 및 미디어, 전화, 문자 메시지 등의 기능을 차 안에서 보다 안전하고 편리하게 사용할 수 있습니다.기존에 제공중인 미러링크는 T맵을, 애플 카플레이는 애플 전용 내비를 제공하고 있으며, 새롭게 제공하는 안드로이드 오토는 카카오 내비를 사용할 수 있습니다.   구글 어시스턴스 기능 (음성인식)· 화면의 마이크 버튼을 선택시 실행 가능· 차량의 음성인식 버튼을 길게 누르는 경우 실행· 서버 기반의 음성인식으로 네트웍에 연결되어야 함· 음성인식으로 지도 실행, 전화 걸기, 음악 실행 가능· 문자 메시지 기능은 제공하나, 음성인식 기반으로만 기능 제공 (운전자 주의 분산 방지 목적)  지도 기능· 카카오 내비 적용· 구글 음성인식 or 직접 입력을 통해 위치 검색 가능  전화 기능· 전화 수/발신 기능을 제공· 음성인식으로 전화번호부 목록에서 전화걸기 제공 (운전자 주의 분산 방지 목적)· 안드로이드 오토의 경우 블루투스를 통해 전화연결· USB로 연결된 안드로이드폰과 블루투스 연결됨  음악 기능· 기본 Google Play 뮤직 앱을 통해 음악 서비스 지원· 멜론, 벅스, 지니 등 음악 앱을 통해 음악 서비스 지원· 음성인식으로 음악 실행 가능 (곡명, 아티스트 명으로 찾기 가능)· 여러 음악 앱 중 기본 앱 설정 가능  종료 기능· 안드로이드 오토 기능을 종료 후 내비게이션 홈화면으로 전환하는 기능· 음악 앱 이외에 앱이 추가될 경우 목록이 생김"
후석 승객 알림 시스템은 무엇인가요?,"운전자가 차량에서 내릴 때 뒷좌석에 영·유아 등 탑승자를 두고 내리는 것을 방지하기 위한  기능으로, 차량 실내에 탑승자가 남아 있는 것으로 차량이 감지하면 알림을 제공하는 기능입니다.   ① 뒷좌석 도어를 열고 닫은 후에 시동을 끄고 운전석 도어를 열면,  운전석 클러스터(계기판)에 경고 및 경고음 발생으로 1차 알림을 해줍니다. (“뒷좌석을 확인하십시오” 경고문 표시)  ② 1차 알림 후에도 도어를 닫고 전체 도어를 잠금 한 후, 차 안에서 움직임이 감지되면  약 25초 동안 경적음(혼)과 비상 경고등이 작동하며, UVO 3.0 가입자에게는 문자를 발송하는 2차 알림을 해줍니다. (움직임이 계속 감지되면, 최대 8회까지 알림이 작동 합니다.)    * 계기판 내 사용자 설정 모드에서 「편의 → 후석 승객 알림」기능을 설정 또는 해제할 수 있습니다. * 후석 승객 알림 (ROA : Rear Occupant Alert)"
여름철(장마철) 차량 관리 요령을 알려주세요,"장마철 차량 관리법  ① 주차할 때 물이 고이는 곳은 피하고 바람이 잘 통하는 곳에 차량을 두어야 함  ② 배터리 주변과 배터리 단자의 정기적 점검 및 청소  ③ 장기간 주차 때는 주기적으로 시동을 걸어주고, 후드 및 트렁크/도어를 열어  습기를 제거하는 것이 차량관리에 도움을 줌   ④ 비상시를 대비해 삼각대와 손전등, 장갑 등을 차에 비치해 두어야 함  ⑤ 터치 페인트를 준비하여 손상된 부위에 살짝 칠해 두면 녹을 방지하고 손상 부위가 부식되어 커지는 것을 방지  ⑥ 패드의 마모나 경화 상태 점검   ⑦ 운행 시 충분한 제동거리 확보    장마철(여름철) 와이퍼 관리 요령   장마철에는 와이퍼 사용 빈도가 높습니다.와이퍼 작동 시 줄무늬 발생 및 닦임 성능이 불량할  경우 젖은 타월 또는 융보루로 블레이드 고무날의 오염물질을 제거하시거나 블레이드 점검하여  교환하는 것이 좋습니다.또한, 와이퍼 암 고정너트가 풀릴 경우 닦임 불량, 떨림, 소음 등이 유발될 수 있어 예방점검이 필요합니다."
어드밴스드 에어백이란 무엇인가요?,"어드밴스드 에어백 (Advanced Air bag) 시스템은 미국 어드밴스드 에어백 법규에 만족하는 조건으로 개발된 에어백입니다.  에어백이 장착된 좌석에 승객이 타고 있는지를 판단하고, 전방 충돌 속도 및 안전벨트의 착용여부, 동승석(조수석) 승객의 몸무게, 체격 등을 종합적으로 감지해 탑승자에게 적절한 강도로 전개되는 에어백 입니다.  어드밴스드 에어백은 충돌의 심각성에 따라 두 단계로 에어백 전개를 제어합니다. 충돌의심각성이 높아질수록 단계가 높아집니다.안전벨트를 올바르게 착용하지 않으면 에어백이 전개되더라도 사고 시 심각한 부상을 입을 수 있습니다. 또한, 승객 구분 시스템이 장착되어 있어, 동승석에 탑승자가 있는지 판단하고 특정 조건에서는 동승석 에어백을 작동하지 않습니다."
승객 구분 센서란 무엇인가요?,"승객 구분 센서(ODS : Occupant Detection Sensor)동승석 승객을 어린이 보조좌석과 성인으로 구분하여 에어백 제어 장치(ACU)에 승객 정보를 보내며, 에어백 제어 장치(ACU)는 승객 정보와 충돌 신호를 이용하여 동승석 에어백 전개 여부를 결정합니다.    * 승객 구분 센서는 어린이 보조좌석이 동승석에 설치된 경우 이를 감지하며, 에어백 제어 장치(ACU)는 동승석 에어백을 전개시키지 않습니다. * 체구가 작은 성인이 올바르지 않은 자세로 앉아있는 경우 동승석 에어백이 작동하지 않을 수 있습니다. * 시동 ON 후 PASSENGER AIR BAG “OFF” 표시등은 약 4초 동안 켜집니다.  동승석에 탑승자가 앉으면, 수초 후에 승객 구분 센서가 동승석 탑승자를 감지합니다."
운전자 주의 경고(DAW) 시스템은 어떤 기능인가요?,"주행 중 운전자의 피로 및 부주의 상태를 판단하여 알려주는 시스템 입니다. 계기판을 통해 주의운전 상태를 5단계의 레벨로 나타내주고, 주의운전 상태가 1레벨 미만으로 떨어질 경우 계기판의 휴식 권유 문구가 표시되며 경고음이 울립니다. 이 경우, 안전을 위해 잠시 휴식 후 운행하시길 권장하고 있습니다.   운전자 주의 경보 시스템은 운전자의 안전편의를 위한 보조장치로, 경고 문구와 경보음이 발생하여도 계속 운행은 가능합니다.다만, 장시간 운행하시는 경우 운전자의 피로 누적으로 부주의 상태가 지속될 수 있으므로  휴식 후 운행을 권장합니다.휴식을 위해서는 안전한 장소에 주·정차 하시고 휴식을 취해주시기 바랍니다.    * 운전자 주의 경고 시스템 (Daw : Driver Attention Warning)"
차에서 이상한 냄새가 나는 경우 어떤 고장징후가 있나요?,"자동차에서 발생하는 각종 비정상적인 불쾌하고 좋지 않은 냄새는, 냄새 그 자체가 문제가  되기도 하지만, 인체에 유해한 성분이 포함되어 있는 경우가 많으므로, 만약 냄새가 실내에서  난다면 반드시 정기적으로 창문을 열어 환기를 해야 합니다.  그리고 무엇보다 냄새의 원인을 찾아 수리하는 것이 중요합니다.  냄새 발생시 문제/원인은 엔지니어의 점검이 반드시 필요하여 원인에 따라 작업 방법이 다를 수 있습니다.     ① 고무 타는 냄새가 나는 경우 · 원인 : 엔진의 구동벨트가 미끄러져 마찰에 의해 발생하는 냄새 (벨트가 미끄러지는 소음을 동반하게 됨)  타이어에서 발생하는 냄새 (공기압이 부족한 상태로 주행하여 타이어에 과도한 마찰열이 발생)  · 조치 : 엔진의 구동벨트와 타이어의 상태 점검     ② 코를 찌르는 식초 냄새가 나는 경우  · 원인 : 배터리가 파손 되어 전해액이 누출되거나, 과충전에 의해 가스가 과도하게 발생하는 경우  · 조치 : 배터리 상태 및 전해액의 누출여부 점검     ③ 달짝지근한 냄새가 나는 경우  ·  원인 : 냉각수인 부동액의 누수를 예상할 수 있음  · 조치 : 냉각수 탱크 주위를 확인하여 신속하게 누수 부위를 점검하고 수리해야 함.     ④ 옷이 눌어붙는 냄새가 나는 경우  ·  원인 : 브레이크 패드나 라이닝이 과도하게 열을 받아 비정상적으로 마모되는 경우  · 조치 : 차량을 안전한 곳에 신속하게 세우고 식히는 일이 필요함, 브레이크 패드/라이닝 상태 점검     ⑤ 나무가 타는 듯한 냄새가 나는 경우  · 원인 : 클러치 디스크의 과도한 슬립으로 발생하는 냄새  (과도한 반 클러치 사용이나, 무거운 짐을 싣고 운행하는 경우)  · 조치 : 클러치 디스크를 잠시 식힌 후 운행해야 하고, 클러치 디스크를 점검해 보아야 함.    AUTO Q 검색/예약"
정비업체의 구분은 어떻게 하나요?,"직영 서비스센터는 기아에서 직영으로 운영하는 정비거점 입니다. (전국 18개 운영)    오토큐(AUTO Q)는 기아 공식 서비스 협력사로서 기아와 보증수리 관련 협정을 체결 후 규정에 의거 당사 고객에게 정비서비스를 제공하는 거점이며, 다시 종합 서비스와 전문 서비스로 나눠집니다.    · 종합서비스는 국가에서 자동차 종합 정비업 및 소형 정비업으로 등록된 정비거점이며, 보증 수리가 가능하고, 일반 점검/정비 및 판금/도장 정비 가능합니다.  · 전문서비스는 국가에서 자동차 부분 정비업으로 인가된 정비거점으로, 보증 수리가 가능하고, 일반 점검/정비 가능합니다.  * 기아멤버스 사이트에서 AUTO Q 검색 및 온라인 정비 예약까지, 고객님이 원하시는 장소와 시간에 차량 관리를 받으실 수 있습니다.  AUTO Q 검색/예약"
차에서 이상한 진동이 느껴지는 경우 어떤 고장징후가 있나요?,"자동차에서 발생하는 각종 진동은 고장을 나타내는 징후일 수 있으므로 원인을 찾아 수리하는 것이 중요합니다.  진동발생 시 문제/원인은 엔지니어의 점검이 반드시 필요하여 원인에 따라 작업 방법이 다를 수 있습니다.     ① 공회전시 불규칙한 진동  · 원인 : 엔진 부조가 원인일 수 있음. 엔진부조는 연소가 불안정하여 나타나는 현상으로, 엔진의 점화나 연료장치를  포함한 다양한 요인에 의해 발생하기 때문에 그 원인을 규명하는 일은 쉽지 않음.  · 조치 : 엔진 부조는 출력과 연비저하 그리고 유해 배출가스의 원인이 되기 때문에, 엔진을 점검한 후 수리     ② 공회전시 규칙적인 진동  · 원인 : 엔진과 차체 사이에 장착된 마운팅류의 손상이나 노화가 된 경우  · 조치 : 엔진 마운팅 브라켓 점검     ③ 주행 중에 나타나는 진동 (약 30~70 km/h에서 차체와 조향 휠이 흔들리면)  · 원인 : 바퀴의 밸런스 불량을 의심할 수 있음. 타이어가 장착된 휠에는 밸런스를 조정하기 위해 휠 웨이트라고 하는  납으로 된 부착물이 있는데, 이 부착물이 외부의 충격에 의해 떨어지게 되면 바퀴의 밸런스가 맞지 않아 진동발생.  · 조치 : 휠 밸런스 점검 장비를 이용해 바퀴의 밸런스 점검과 조정.     ④ 주행 중에 나타나는 진동 (차속과 비례하여 조향 휠과 차체가 떨린다면)  · 원인 : 엔진의 동력을 전달하는 등속조인트나 프로펠러 샤프트의 변형 또는 회전밸런스 불량을 예상  · 조치 : 프로펠러 샤프트의 밸런스 불량의 경우는 휠 밸런스와 같이 밸런스 조정을 통해 해결이 가능     ⑤ 주행 중에 나타나는 진동 (제동 시 조향 휠과 차체가 떨린다면)  · 원인 : 브레이크 디스크나 드럼의 이상 마모와 변형을 예상. 전륜 브레이크 디스크가 불량하면, 조향 휠이 좌우로 떨리고,  뒤 브레이크의 디스크가 불량하면 차체가 상하로 떨리는 특징이 있음.  · 조치 : 전문가의 도움을 받아 브레이크 디스크나 드럼의 이상유무를 점검해 보아야 함.    AUTO Q 검색/예약"
히터 및 에어컨 작동 표시창에 나타나는 온도 단위는 어떻게 바꾸나요?,"히터 및 에어컨 작동 표시창에 나타나는 온도 표시를 섭씨( °C) ↔ 화씨( °F)로 전환하여 표시할 수 있습니다.    자동 조절식 에어컨온도 표시를 변환하고자 할 때는 다음과 같이하십시오.  ① 「OFF」버튼을 누른 상태에서 「AUTO」버튼을 3초 이상 누르십시오. ② 표시창의 온도 단위가 °C → °F 또는 °F → °C로 전환되어 표시됩니다.    수동 조절식 에어컨 ① 계기판 트립 컴퓨터 모드에서 「주행 가능 거리」 화면으로 전환하십시오. ② 핸들의 「리셋」 스위치를 5초간 길게 누르면 단위가 전환되어 표시됩니다.     * 참고사항 : 온도 표시를 변환하는 방법은 차종/연식에 따라 다를 수 있으므로,  자세한 방법은 차량의 설명서를 확인해 주시기 바랍니다."
계절이 바뀔 때마다 엔진오일의 종류를 달리 사용해야 하나요?,"과거에는 기온에 따라서 오일의 점도는 변하기 때문에 자동차 엔진오일을 계절별로 각기 다르게 선택하도록 권장했었지만, 기술력이 발전됨에 따라 엔진오일의 성능이 향상되고 엔진성능도 좋아져 사용설명서에서 추천하는 다 등급 오일을 사용하면 계절 변화에 따른 차량성능에는 별 문제가 되지 않습니다. 따라서, 엔진오일은 계절에 관계없이 사용하고 관리하되 제작사에서 권장하는 교환주기를 준수하면 됩니다.   엔진오일에 관련한 일반상식 입니다.① 계속 같은 브랜드의 엔진오일을 넣는 것이 좋은가요?  자동차 엔진오일은 정유사별로 오일 제작 시 첨가하는 성분이 조금씩 다르기 때문에 엔진오일은 가급적  동일회사 제품을 꾸준히 사용하는 것이 엔진과 엔진오일과의 친화력을 늘리는데 도움이 됩니다. 하지만 이를 너무 의식할 필요는 없으며 제작사에서 지정하거나, 정유사별로 권장하는 오일종류를 선택해서  자유롭게 이용하면 되겠습니다.    ② 교환한 엔진오일이 검게 변하면 문제가 있나요?  엔진오일에 첨가되어 있는 청정분산제가 희석되어 엔진 내부의 이물질을 녹여 새로 주입한 엔진오일 속에 스며들어 발생하는 현상이기 때문으로 성능 발휘에는 문제가 없습니다.    ③ 신차도 바로 엔진오일을 교환해야 하나요?  엔진은 제작 과정 중 충분한 세척과정을 거칩니다.초기 운행 시 미세한 이물질 발생이 많은 것은 사실이나, 높은 등급의 엔진오일과 고성능의 오일필터가 충분히 이물질을 걸러줍니다.따라서, 사용설명서에 기재된 권장 교환주기에 따라 교환해주시면 됩니다."
"DPF(CPF)가 장착되어 있는데, 운행 중 백연(흰 연기)가 발생하는 것은 정상인가요?","백연은 차량의 배기가스가 외부 공기 중으로 방출되면서 백색의 연기 형태로 배출되는 현상입니다.DPF(CPF) 장치 재생 시 높은 온도의 배기가스 내 포화 수증기가 대기로 배출되어 대기 온도와 가깝게 냉각됩니다.온도가 낮아진 배기가스의 수증기는 포화한계가 작아져 기체 상태로 있지 못하고 물로 응축이 되는데, 이렇게 응축된 물이 작은 방울형태로 육안으로 볼 수 있게 가시화 되며 이것이 백연처럼 보여집니다.따라서, DPF(CPF) 작동 시 포화 수증기 발생에 의한 백연 발생은 정상적인 현상입니다.     DPF(CPF) 비작동 시 흰색의 배기가스가 방출되는 경우머플러에서 흰색의 배기가스가 다량 배출되며 엔진힘이 떨어지는 경우, 엔진오일의 이상연소 증상일 수 있으므로 점검이 필요합니다.가까운 정비업체로 방문하시어 엔진오일의 소모량과 관련 부품의 손상여부를 점검 받아보시기 바랍니다.  예상원인· 피스톤 링 또는 실린더 벽이 마모되어 엔진오일이 연소실로 유입됨· 밸브스템씰이 손상되어 엔진오일이 연소실로 유입됨  · 실린더헤드 불량으로 엔진오일이 연소실로 유입됨     조치방법· 엔진오일 소모량의 주기적인 점검, 피스톤 링 교환, 밸브스템씰 교환, 실린더헤드 점검 및 교환"
냉각수 점검·보충 시 부동액의 농도(비율)는 어느 정도가 적절한가요?,"· 부동액은 농도가 높을수록 어는 점이 내려가지만, 농도가 약 70 %에 이르면 오히려 어는 점이 다시 상승하여 효과가 떨어지게 됩니다.부동액의 농도가 너무 높으면 냉각수의 점도가 증가하여 순환이 잘 되지 않아 냉각효율이 떨어지게 되고 엔진과열이 쉽게 일어나므로, 부동액의 농도는 일반적으로 약 30~60 % 사이에서  사용하는 것이 적절합니다.    · 냉각수를 교환하거나 보충할 때는 반드시 부동액과 물을 적절한 비율로 혼합하여 사용해야 합니다.우리나라 겨울철 혹한기 기온이 약 -25℃임을 감안하면, 부동액은 40 %, 물은 60 % 정도의 비율로 사용하는 것이 가장 적절합니다."
전방 안전을 위한 주행보조 시스템은 무엇이 있나요?,"전방 충돌 경고(FCW, Forward Collision Warning) · 기존 명칭 : 전방 추돌 경보 시스템 (FCWS)  · (1단계) 충돌 예상시 경고 : 경고 문구 & 경고음· 전방 레이더와 전방 카메라가 인식 및 판별한 정보를 종합적으로 분석하여 차량 혹은 보행자와 충돌 예상 시 클러스터 혹은 HUD 내 표시 및 경고음 송출을 통하여 운전자에게 경고하는 시스템 입니다.  · 작동 방법 : ON/OFF (ON : 차량 시동시 상시 활성화, OFF : 클러스터 메뉴 내 기능 체크 해제)* 작동 제한 조건 등 주의 사항은 오너스 메뉴얼 참조  전방 충돌방지 보조 (FCA, Forward Collision Avoidance-Assist) · 기존 명칭 : 긴급 제동 보조시스템 (AEB)  · (2단계) 1단계+부분 제동· (3단계) 2단계+풀 제동 : FCA 시스템이 낼 수 있는 최대 제동력· 전방 충돌 경고 기능에 충돌방지 보조 기능을 더하여 차량 혹은 보행자와 충돌 예상 시 차량을 스스로 제동함으로써 사고 위험 최소화하는 시스템 입니다.  · 작동 방법 : ON/OFF (ON : 차량 시동시 상시 활성화, OFF : 클러스터 메뉴 내 기능 체크 해제)* 작동 제한 조건 등 주의 사항은 오너스 메뉴얼 참조* 차종 별 적용 센서 (레이더, 카메라) 는 별도 확인 필요합니다.   차종별 적용 현황· 충돌 경고 : 모닝(보행자X), K3(보행자X, 세단 가솔린限), K5, 스팅어, K9(보행자X), 니로, 스포티지, 쏘렌토, 모하비(보행자X), 카니발· 충돌방지 보조 : 모닝(보행자X), K5, 스팅어, K9(보행자X), 니로, 스포티지, 쏘렌토, 카니발"
에어컨 작동 시 냄새가 납니다. 냄새를 예방하는 방법이 있나요?,운행을 마치기 3~5분 전에 미리 에어컨을 끄시고 바람만 나오도록 작동시켜  증발기 내부의 수분을 말려주면 세균의 번식을 방지하여 냄새를 억제할 수 있습니다. 그 외 에어컨 필터를 주기적으로 점검/교환하여 이물질이 쌓이지 않도록  관리하시면 최대한 냄새를 방지할 수 있습니다.
차량 정비 전 블랙박스 전원을 꺼야 하나요?,정비과정에 대한 영업비밀 보호와 엔지니어 개인의 초상권 보호를 위해 차량 정비 전 블랙박스 전원 OFF 상태에서 정비작업이 진행 될 수 있습니다.
주간 주행등(DRL) 기능은 무엇인가요?,"주간 주행등(DRL : Daytime Running Light)낮 시간에도 자동으로 켜져 다른 사람들이 차량을 쉽게 볼수 있도록 합니다.특히, 해질 무렵이나 해뜨기 직전에 차량의 접근 시 쉽게 인식 하도록 합니다.주간 주행등은 엔진시동 후에 자동으로 켜지며 아래와 같은 경우에는 기능이 해제 됩니다.   · 엔진시동 상태가 아닐 때 · 주차 브레이크를 작동시켰을 때 · 전조등이 켜졌을 때  (단, 전조등 점등 조건은 조명 수위치 AUTO 위치에서 야간 시 자동 점등되는 경우도 포함됨)"
LPG와 LPI 차량은 어떻게 다른가요?,LPG (Liqufied Petroleum Gas) · 연료탱크의 고압 LPG 액상 연료를 베이퍼 라이져라는 장치를 통해 감압시켜 기체화로 만든 후 믹서에서 공기와 혼합하여 엔진 실린더로 공급하는 방식입니다.    LPI (Liqufied Petroleum Injection) · 연료탱크 내에 설치된 연료펌프를 통해 고압으로 송출되는 액상연료를 직접 인젝터로  분사하여 엔진을 구동하는 방식입니다.  액상연료의 분사로 연료 밀도가 증가하여 엔진출력이 믹서방식보다 상승하였습니다.
연료 잔량 경고등이 점등되면 몇 km 정도 운행을 할 수 있나요?,"연료 잔량 경고 등 점등 후에는 통상적으로 약 20~30km정도 주행이 가능합니다.그러나 차종에 따라 편차가 있습니다.또한, 여러 운행조건에 따라 운행거리 및 시간은 짧아질 수 있으며, 연료 잔량 경고등이 점등되면 가급적 빠른 시간내 연료를 보충하여 주시기 바랍니다.  연료잔량 경고등이 점등되는 다른 이유· 연료센서 점검 필요· 연료감시센서 오작동 발생 우려"
엔진 체크 경고등이 점등됩니다. 왜 그런가요?,"엔진 경고등은 엔진의 정상적인 작동을 제어하는 엔진전자제어장치나 배기가스 제어에 관계되는 각종 센서에 이상이 있을 때,또는 연료공급장치(연료탱크, 연료필터 연결부, 연료라인 등)의 누유, 증발가스 제어장치(캐니스터, 연결호스류)부분의 누수 발생 시 등 점등됩니다.  엔진 경고등이 점등되거나 점멸되는 상태에서 계속 운행할 경우 운전성능과 연료 소비에 영향을 주는 배기제어개통에 손상을 가져올 수 있으니주행 중에 엔진 경고등이 점등된다면 가능한 빨리 직영서비스센터 또는 서비스 협력사를 통해 점검 및 정비를 의뢰하시기 바랍니다.  차량에 발생할 수 있는 현상· 엔진부하로 인한 출력저하 및 엔진 중요부 수명 단축· 차량의 시동 꺼짐 및 시동지연 증상 발생· 연비저하 및 매연과다로 인한 촉매장치 고장 발생 우려"
에어컨 작동 시 냉방성능이 떨어집니다. 왜 그런가요?,"에어컨 냉매량이 부족하면 에어컨의 성능이 저하될 수 있으며, 냉매의 양이 지나치게 많을 경우도 에어컨에 좋지 않은 영향을 줄 수 있습니다.또한, 에어필터를 주기적으로 교체하지 않으면 먼지 등 이물질이 쌓여 풍량이줄어들어 냉/난방 성능이 저하될 수 있습니다.자세한 사항은오토큐에 방문하시어 점검 받아보시기 바랍니다.* 에어컨 냉매점검 주기 및 에어필터 점검 주기는 출고 당시 지급 된 사용설명서를 참고하여 주시기 바랍니다."
에어백 작동 조건을 알고 싶습니다.,"에어백 작동 조건은 정면(운전석 및 동승석 에어백), 측면(사이드 및 커튼에어백)의 충돌센서에 충격이 전해지면 충돌세기, 차량속도, 충돌각도에 따라 에어백 제어모듈에서 판단하여 작동합니다. 그러나 정면, 측면 충돌이 아니라도 충격이 정면이나 측면 충돌센서에 전해지면 에어백이 작동할 수 있습니다. 즉, 사면충돌이나 추돌 시, 버스나 트럭의 범퍼 밑으로 차량 앞부분이 들어가게 되는 충돌이나, 추돌시, 전봇대와 충돌 시 또는 전복사고 시에도 에어백이 작동할 수 있습니다.  또한, 비포장도로나 보도블럭 같은 돌출된 도로나 평지도로에서도 돌출부에 의해 하체 충격이 전해지면 에어백이 작동할 수 있습니다. 돌출부가 있는 도로에서는 반드시 서행하시기바랍니다."
수리비용이 오토큐에 따라 상이할 수 있나요?,"오토큐의 수리비용은 각 지역의 특성, 규모, 부품운송 등에 따라 수리비용이 상이할 수 있으며, 공임비용은 지역이나 기술력에 따라 차이가 발생 될 수 있습니다.또한, 기아는 수리비 과다, 불필요 항목 수리 등의 과잉정비 시 내용 조사 후 보상하는 ‘과잉정비 보상 프로그램’을 운영하고 있습니다.혹여, 공임 및 부품가격 기준을 위반하여 청구하는 등으로 확인이 필요한 경우에는 고객센터(080-200-2000)로 문의하여 주시기 바랍니다."
엔진오일이 부족할 경우 어떠한 증상이 있나요?,"엔진오일은 엔진 내부의 윤활 및 냉각, 밀봉, 방청, 청정작용 등을 통한엔진 성능의 향상과 수명을 연장시키는 기능을 합니다.엔진오일이 부족 한 경우 출력저하 및 소음/진동 발생 될 수 있습니다.   또한, 엔진오일압력경고등이 점등된다면 엔진오일이 부족하거나 없는 상태이므로 신속한 점검이 필요합니다.엔진오일이 부족시 차량을 계속 주행하면 엔진 내부의운동부분이 고착되어 엔진 고장의 원인이 될 수 있습니다.  그러므로 주행거리나 사용기간을 고려하여 점검 및 교환주기에 따라 교환을 하여야 합니다.점검 및 교환주기는 출고 당시 지급해드린 사용설명서를 참고하여 주시기 바랍니다."
실제 주행속도와 계기판에 표시되는 속도는 왜 차이가 있나요?,"자동차의 내부 속도계는 운전자의 안전을 위해 과속으로 인한 사고를 방지하고자 실제주행속도보다 약 3%~10%정도 높게 표시 되고 있습니다. 또한, 내비게이션 속도와는 표시되는 기술적 방법이 다르기 때문에 계기판에 표시되는 속도와 상이 할 수 있습니다."
타이어 공기압이 낮거나 높을때 어떤 현상이 있나요?,"공기압이 낮을 때는 타이어의 사이드휠 부분의 구부러짐이 커 과열로 인한 타이어 파손의 원인이 됩니다.노면과의 접지 면적이 넓어지고 미끌림 양이 늘어나 과열 및 연료 소모과다 등을유발하며, 타이어 트레드 부의 양 가장자리 마모가 빨라집니다.반면 공기압이 높을 때는 외부 충격에 의한 불규칙한 마모가 발생되며,타이어의 중앙부 마모가 빠르게 됩니다.또한, 승차감이 불량하며 운전자가 쉽게 피로감을 느낄 수도 있습니다."
차 안에서 뒷 도어가 열리지 않습니다.,뒷 좌석 도어의 경우 어린이 보호용 잠금 장치를 잠금 위치에 놓았을 경우 차 안에서는도어를 열 수 없습니다.어린이 보호용 장치는 차량 운행 중 어린이가 차 안에서 뒷 좌석 도어를 여는 것을방지하기 위한 장치입니다.뒷 좌석 도어에 어린이 보호용 장치 상태가 잠금으로 되어 있는지 확인하시고열림 상태에서도 안에서 도어가 열리지 않을 경우에는 가까운 오토큐에 방문하시어 점검을받아주시기 바랍니다.
겨울철 머플러에서 물이 떨어지는데 왜 그런가요?,"삼원촉매장치는 엔진에서 배출된 배기가스를 정화하는 장치로 촉매를 이용하여배기가스 중의 성분과 화학반응에 의해 무해 물질로 전환하는 역할을 합니다.이 과정에서 생기는 화학반응에 의해 수분이 생기며 이것이 엔진 연소 온도와 대기의 차가운 온도와 만나면서 수증기가 머플러 내부에서 응축되어 바깥으로 배출되게 됩니다.따라서 겨울철 머플러에서 하얀 김이나 물이 나오는 현상은 정상적인 반응이라 할 수 있으며, 이 현상은 여름에도 발생합니다.  차량 관리를 위해 가까운 오토큐에 방문하시어 차량상태를 확인해 보시기 바랍니다."
차량 하체부분에서 물이 떨어집니다. 왜 그런가요?,조수석 쪽 하부에서 물이 떨어지는 것은 여름철 에어컨 작동 시 온도차이로 인하여 수분이 생성되어 떨어지는 정상적인 현상입니다.만약 과도하게 발생될 경우 가까운 오토큐에 방문하시어 차량 점검 받아보시기 바랍니다.
직영 서비스센터 운영 시간은 어떻게 됩니까?,"직영 서비스센터의 업무시간은 평일(월~금) 08:30~17:30까지 이며, 중식시간은 12:30~13:30 입니다.직영서비스센터는 예약제로 운영되므로 방문 전 사전 예약 바랍니다.   토탈 예약 센터 안내 (1899-0200) 전화 한통으로 고객님과 가장 가까운 서비스 네트워크에서 정비서비스를 받을 수 있도록 사전 예약을 접수하고 있습니다.  AUTO Q 검색/예약"
